Date,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,pH Water,Temp Water,Cond @ 25C
2020-01-10,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-01-10T09:38:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.45,NA,44870
2020-02-25,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-02-25T12:01:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.6,NA,40656
2020-03-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-03-18T11:57:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.63,NA,38052
2021-10-15,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-10-15T08:31:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.43,NA,41183
2021-11-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-11-18T12:05:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.74,NA,40625
2021-12-06,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-12-06T08:27:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.67,NA,41310
2022-01-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-01-18T08:36:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.61,NA,39550
2022-02-22,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-02-22T08:32:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.69,NA,38616
2022-03-17,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-03-17T10:07:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.83,NA,37440
2022-05-11,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-05-11T12:26:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.66,NA,40922
2022-06-08,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-06-08T09:07:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.56,NA,40107
2022-07-22,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-07-22T09:18:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.48,NA,46805
2022-08-19,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-08-19T08:14:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.51,NA,28240
2022-11-28,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-11-28T13:38:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.58,NA,47554
2022-12-16,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-12-16T09:54:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.57,NA,49657
2023-01-27,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-01-27T09:29:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.37,NA,44495
2023-02-14,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-02-14T08:44:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.75,NA,43824
2023-03-22,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-03-22T08:26:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.66,NA,41762
2023-05-30,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-05-30T08:41:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.65,NA,41903
2023-06-15,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-06-15T10:57:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.66,NA,43853
2023-09-28,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-09-28T10:54:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.66,NA,52867
2023-10-26,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-10-26T11:25:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.57,NA,51677
2023-11-21,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-11-21T10:30:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.74,NA,48054
2023-12-14,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-12-14T09:36:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.68,NA,44932
2024-01-17,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-01-17T09:52:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.55,NA,45788
2024-02-22,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-02-22T10:05:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.68,NA,41992
2024-03-20,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-03-20T08:56:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.64,NA,39747
2024-04-24,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-04-24T10:35:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.66,NA,40465
2024-05-29,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-05-29T08:53:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.84,NA,39961
2024-06-13,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-06-13T09:26:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.9,NA,33636
2024-07-10,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-07-10T08:30:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.88,NA,42765
2024-08-08,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-08-08T08:15:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.84,NA,45133
2024-09-04,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-09-04T08:27:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.64,NA,48500
2024-10-23,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-10-23T08:26:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.72,NA,46843
2024-11-20,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-11-20T09:36:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.58,NA,45728
2024-12-12,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-12-12T09:52:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.47,NA,46639
2025-01-27,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-01-27T10:20:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.41,NA,44625
2025-02-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-02-18T11:04:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.39,NA,44037
2025-03-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-03-18T11:16:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.77,NA,44133
2025-04-16,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-04-16T13:24:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.71,NA,44484
2025-05-19,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-05-19T10:12:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.81,NA,46943
2025-06-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-06-18T12:50:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.67,NA,50438
2025-07-28,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-07-28T13:28:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.74,NA,54648
2025-08-18,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-08-18T13:06:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.75,NA,56035
2025-09-22,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-09-22T12:54:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.85,NA,58518
2025-11-21,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-11-21T13:01:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.8,NA,58456
2025-12-16,SO-E0007222,ALLENS HILL INVESTIGATION AT CLIFFE POOLS,572949,176722,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2025-12-16T12:31:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.49,NA,56197
2020-01-10,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-01-10T11:38:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.1,NA,33000
2020-02-25,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-02-25T10:11:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.2,NA,31000
2020-03-18,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2020-03-18T10:25:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.5,NA,30000
2021-10-15,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-10-15T11:27:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,7.6,NA,31000
2021-11-18,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-11-18T10:42:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.1,NA,31000
2021-12-06,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2021-12-06T09:42:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.1,NA,31000
2022-02-22,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-02-22T10:54:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.3,NA,29000
2022-03-17,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-03-17T09:26:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.3,NA,28000
2022-06-08,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-06-08T12:34:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,7.9,NA,33000
2022-07-22,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-07-22T11:14:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.4,NA,33000
2022-08-19,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-08-19T08:42:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,7.4,NA,33000
2022-11-28,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-11-28T12:32:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8,NA,32000
2022-12-16,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2022-12-16T11:31:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.1,NA,32000
2023-01-27,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-01-27T11:39:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8,NA,30000
2023-02-14,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-02-14T12:38:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.4,NA,30000
2023-03-22,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-03-22T10:31:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.2,NA,30000
2023-05-30,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-05-30T13:20:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,30000
2023-06-15,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-06-15T12:24:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,30000
2023-09-28,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-09-28T13:09:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,33000
2023-10-26,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-10-26T13:44:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,33000
2023-11-21,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-11-21T13:01:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,31000
2023-12-14,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2023-12-14T11:44:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,30000
2024-01-17,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-01-17T12:20:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,30000
2024-02-22,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-02-22T12:20:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,27000
2024-03-20,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-03-20T11:39:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,NA,NA,27000
2024-05-29,SO-E0007220,ALPHA LAKE OUTLET,570951,175988,Southern,SOUTHERN - KENT AND SOUTH LONDON,L&W KENT AND SOUTH LONDON (SO),OPEN,WASTE SITE - INDUSTRIAL LANDFILL,2024-05-29T09:02:00Z,COMPLIANCE AUDIT (PERMIT),ESTUARINE WATER,8.12,NA,NA
